PROVINCIE,GEMEENTENUMMER,GEMEENTENAAM,SOORT INSTELLING,TYPE HOGER ONDERWIJS,BRIN NUMMER ACTUEEL,INSTELLINGSNAAM ACTUEEL,CROHO ONDERDEEL,CROHO SUBONDERDEEL,OPLEIDINGSCODE ACTUEEL,OPLEIDINGSNAAM ACTUEEL,OPLEIDINGSVORM,OPLEIDINGSFASE ACTUEEL,2014 Man,2014 Vrouw,2015 Man,2015 Vrouw,2016 Man,2016 Vrouw,2017 Man,2017 Vrouw,2018 Man,2018 Vrouw
Utrecht,344,UTRECHT,reguliere inst.,master,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,0,0,0,0,1,19,1,19,5,16
Utrecht,344,UTRECHT,reguliere inst.,master,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,6,10,6,13,5,15,5,18,5,21
Utrecht,344,UTRECHT,reguliere inst.,master,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,17,2,21,5,12,6,9,5,5,3
Utrecht,344,UTRECHT,reguliere inst.,master,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,45,48,35,40,28,38,33,40,38,40
Utrecht,344,UTRECHT,reguliere inst.,master,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,3,3,0,0,0,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,ongedeelde opleiding,21PD,Universiteit Utrecht,gezondheidszorg,n.v.t. (gezondheidszorg),6570,Diergeneeskunde,voltijd onderwijs,beroepsfase,4,7,3,2,0,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,ongedeelde opleiding,21PD,Universiteit Utrecht,gezondheidszorg,n.v.t. (gezondheidszorg),6570,Diergeneeskunde,voltijd onderwijs,initiële opleiding,2,0,0,0,0,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,60701,M Kunstonderwijs en Communicatie,voltijd onderwijs,master,4,20,2,18,1,16,2,12,1,11
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,60740,M Educatie en Communicatie in de Taal en cultuurwetenschappen,voltijd onderwijs,master,33,110,37,113,35,113,35,93,33,84
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,60747,M Mens- en Maatschappijonderwijs en Communicatie,voltijd onderwijs,master,27,19,28,17,24,13,25,18,18,15
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68500,M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde,deeltijd onderwijs,master,2,2,3,1,1,1,3,1,2,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68500,M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde,voltijd onderwijs,master,9,9,13,4,6,3,7,3,5,2
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68501,M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie,deeltijd onderwijs,master,1,0,1,0,1,0,2,1,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68501,M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie,voltijd onderwijs,master,5,1,1,0,5,2,5,3,2,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68502,M Leraar Voorbereidend Hoger Onderwijs in Biologie,deeltijd onderwijs,master,5,5,3,2,3,2,0,1,1,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68502,M Leraar Voorbereidend Hoger Onderwijs in Biologie,voltijd onderwijs,master,1,8,4,11,4,6,5,9,3,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68503,M Leraar Voorbereidend Hoger Onderwijs in Duits,deeltijd onderwijs,master,1,2,0,2,1,1,1,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68503,M Leraar Voorbereidend Hoger Onderwijs in Duits,voltijd onderwijs,master,0,2,1,0,0,1,0,1,0,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68504,M Leraar Voorbereidend Hoger Onderwijs in Engels,deeltijd onderwijs,master,0,1,1,2,1,3,1,2,1,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68504,M Leraar Voorbereidend Hoger Onderwijs in Engels,voltijd onderwijs,master,3,14,4,14,3,16,5,15,2,7
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68505,M Leraar Voorbereidend Hoger Onderwijs in Filosofie,voltijd onderwijs,master,2,1,3,1,2,5,2,0,2,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68506,M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting,deeltijd onderwijs,master,3,3,2,3,2,0,0,0,0,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68506,M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting,voltijd onderwijs,master,9,10,6,3,7,6,3,8,2,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,deeltijd onderwijs,master,0,1,0,1,0,0,1,1,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,3,2,1,0,3,1,1,1,1,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68508,M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen,deeltijd onderwijs,master,0,0,0,0,0,0,0,2,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68508,M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen,voltijd onderwijs,master,0,3,0,2,0,4,0,1,0,2
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,1,2,0,1,0,1,2,0,2,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,4,7,4,6,4,5,8,5,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68510,M Leraar Voorbereidend Hoger Onderwijs in Muziek,deeltijd onderwijs,master,0,1,0,0,0,0,0,0,1,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68510,M Leraar Voorbereidend Hoger Onderwijs in Muziek,voltijd onderwijs,master,0,0,1,0,3,1,0,1,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2,0,1,0,1,0,0,0,2,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2,0,1,0,2,2,6,2,1,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2,4,0,5,1,4,2,5,1,2
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2,12,3,15,2,10,3,16,4,5
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,3,0,2,0,2,2,3,2,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,3,1,4,4,3,4,7,2,5,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68514,M Leraar Voorbereidend Hoger Onderwijs in Spaans,deeltijd onderwijs,master,0,1,0,0,0,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68514,M Leraar Voorbereidend Hoger Onderwijs in Spaans,voltijd onderwijs,master,0,7,0,5,0,4,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,deeltijd onderwijs,master,1,2,1,1,2,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,voltijd onderwijs,master,3,5,3,1,3,1,3,3,2,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68517,M Leraar Voorbereidend Hoger Onderwijs in Frans,deeltijd onderwijs,master,0,2,0,1,0,0,0,0,0,0
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68517,M Leraar Voorbereidend Hoger Onderwijs in Frans,voltijd onderwijs,master,0,8,1,7,2,3,1,4,0,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68533,M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen,deeltijd onderwijs,master,0,0,0,0,0,0,0,0,1,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68533,M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen,voltijd onderwijs,master,0,0,0,0,0,0,0,0,15,11
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68534,M Leraar Voorbereidend Hoger Onderwijs in de Taal en Cultuurwetenschappen,deeltijd onderwijs,master,0,0,0,0,0,0,0,0,0,2
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68534,M Leraar Voorbereidend Hoger Onderwijs in de Taal en Cultuurwetenschappen,voltijd onderwijs,master,0,0,0,0,0,0,0,0,5,19
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68535,M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen,deeltijd onderwijs,master,0,0,0,0,0,0,0,0,3,1
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68535,M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen,voltijd onderwijs,master,0,0,0,0,0,0,0,0,8,9
Utrecht,344,UTRECHT,reguliere inst.,postmaster,21PD,Universiteit Utrecht,onderwijs,universitaire lerarenopleidingen,68538,M Educatie en Communicatie in de Mens- en Maatschappijwetenschappen,voltijd onderwijs,master,0,0,0,0,0,0,0,0,15,11
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,gezondheidszorg,n.v.t. (gezondheidszorg),55007,B Klinische Technologie (joint degree),voltijd onderwijs,bachelor,44,55,61,110,84,164,98,195,119,209
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55009,B Molecular Science and Technology (joint degree),voltijd onderwijs,bachelor,0,0,0,0,14,5,8,0,8,3
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55009,B Molecular Science and Technology (joint degree),voltijd onderwijs,propedeuse bachelor,0,0,0,0,14,3,6,1,5,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,0,0,0,0,125,132,143,131,142,134
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,propedeuse bachelor,0,0,0,0,118,104,121,104,123,126
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,70,52,103,84,133,134,163,122,168,137
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,propedeuse bachelor,22,18,4,6,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,65,67,70,93,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,propedeuse bachelor,60,48,64,38,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,405,445,432,461,569,513,652,598,644,641
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,propedeuse bachelor,198,91,110,38,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56952,B Civiele Techniek,voltijd onderwijs,bachelor,867,234,1022,288,1036,281,1069,300,1056,315
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56952,B Civiele Techniek,voltijd onderwijs,propedeuse bachelor,297,71,74,19,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56953,B Electrical Engineering,voltijd onderwijs,bachelor,292,21,381,22,428,26,441,33,450,37
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56953,B Electrical Engineering,voltijd onderwijs,propedeuse bachelor,102,2,50,1,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56955,B Industrieel Ontwerpen,voltijd onderwijs,bachelor,500,418,528,446,529,472,514,517,526,567
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56955,B Industrieel Ontwerpen,voltijd onderwijs,propedeuse bachelor,126,47,52,11,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56956,B Luchtvaart- en Ruimtevaarttechniek,voltijd onderwijs,bachelor,915,126,1045,149,1182,184,1220,168,1202,182
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56956,B Luchtvaart- en Ruimtevaarttechniek,voltijd onderwijs,propedeuse bachelor,288,39,133,19,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56957,B Maritieme Techniek,voltijd onderwijs,bachelor,308,52,367,61,352,66,323,66,303,60
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56957,B Maritieme Techniek,voltijd onderwijs,propedeuse bachelor,109,19,58,9,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56959,B Technische Aardwetenschappen,voltijd onderwijs,bachelor,150,60,206,74,242,89,221,82,169,65
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56959,B Technische Aardwetenschappen,voltijd onderwijs,propedeuse bachelor,99,23,67,10,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56962,B Technische Natuurkunde,voltijd onderwijs,bachelor,501,85,577,107,681,144,697,144,718,174
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56962,B Technische Natuurkunde,voltijd onderwijs,propedeuse bachelor,102,17,34,6,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56964,B Technische Informatica,voltijd onderwijs,bachelor,389,30,519,40,703,63,879,76,1321,193
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56964,B Technische Informatica,voltijd onderwijs,propedeuse bachelor,193,9,108,3,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56965,B Technische Wiskunde,voltijd onderwijs,bachelor,125,91,187,100,224,127,256,129,275,148
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56965,B Technische Wiskunde,voltijd onderwijs,propedeuse bachelor,22,9,11,1,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56966,B Werktuigbouwkunde,voltijd onderwijs,bachelor,1289,153,1595,207,1883,255,1849,271,1773,284
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56966,B Werktuigbouwkunde,voltijd onderwijs,propedeuse bachelor,466,45,244,22,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56995,B Technische Bestuurskunde,voltijd onderwijs,bachelor,371,175,466,215,563,252,559,251,581,260
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56995,B Technische Bestuurskunde,voltijd onderwijs,propedeuse bachelor,193,59,111,23,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),59308,B Molecular Science and Technology,voltijd onderwijs,bachelor,104,39,121,39,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,bachelor,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),59308,B Molecular Science and Technology,voltijd onderwijs,propedeuse bachelor,87,24,81,33,0,0,0,0,0,0
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,gezondheidszorg,n.v.t. (gezondheidszorg),65019,M Technical Medicine (joint degree),voltijd onderwijs,master,0,0,0,0,0,0,8,14,20,36
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,65003,M Industrial Ecology (joint degree),voltijd onderwijs,master,0,0,0,0,2,0,1,0,0,1
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60178,M Offshore and Dredging Engineering,voltijd onderwijs,master,317,37,330,47,284,37,213,32,172,27
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60179,M Engineering and Policy Analysis,voltijd onderwijs,master,57,17,55,33,77,35,98,42,118,60
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60300,M Computer Science,voltijd onderwijs,master,236,33,281,46,324,60,387,87,445,87
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60331,M Embedded Systems,voltijd onderwijs,master,100,8,125,21,136,28,163,28,173,32
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60337,M Construction Management and Engineering,voltijd onderwijs,master,126,51,144,66,139,77,145,88,152,86
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60348,M Applied Mathematics,voltijd onderwijs,master,79,42,80,50,93,60,124,53,147,54
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60349,"M Architecture, Urbanism and Building Sciences",voltijd onderwijs,master,845,654,895,703,828,720,776,755,738,726
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60351,M Computer Engineering,voltijd onderwijs,master,45,3,64,2,68,5,82,4,72,6
Zuid-Holland,503,DELFT,reguliere inst.,master,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),60352,M Civil Engineering,voltijd onderwijs,master,633,228,704,273,823,309,915,345,968,388
